URL,Preparation,Utils
https://tasty.co/recipe/beef-vegetable-stir-fry,"1) To marinate beef: Add corn flour and soy sauce to the beef strips. Toss together to coat and marinate well for 5 minutes. 2) To prepare sauce: Stir(0) cornstarch and beef stock together until cornstarch is dissolved, then add soy sauce and brown sugar and mix well until combined. 3) In a large skillet, heat 2 tbsp of oil and add the ginger, garlic, sliced(1) carrots, broccoli florets and sliced bell peppers into the skillet. Saute and set aside. 4) Add beef strips in a single layer to the same skillet and cook for 5 minutes, turning constantly to easily brown. 5) Add the sauce and bring to a boil. Cook for 2 minutes. 6) Once the sauce has thickened, toss with sauteed vegetables and garnish with roasted sesame seeds. 7) Serve hot with rice. 8) Enjoy! ","['wooden spoon', 'knife']"
https://tasty.co/recipe/samosa-pinwheels,"1) Defrost puff pastry according to package instructions. 2) Make stuffing: 3) Boil potatoes till fork tender. Let cool. Then, in a saucepan over medium heat, add oil. 4) When oil is hot, add roughly crushed coriander seeds, cumin, and asafetida. When cumin crackles, add onions and green chili peppers. 5) Let onions become translucent, then add the green and yellow peppers, followed by turmeric powder, and red chilly powder. 6) Let the vegetables sweat a little, roughly 4 - 5 minutes. Take the mix off the heat. 7) In a different bowl, peel(0) and mash potatoes. 8) Add the onion- pepper mix to the boiled potatoes, and add rest of the spices and salt. Add cilantro. Mix well. The stuffing is ready. 9) To assemble: 10) Take one puff pastry sheet and roll it out a little. 11) Add the stuffing to half the side and roll it up like a barrel, making sure the edges are sealed. Use a little water( or egg) to help seal the edges. 12) Using dental flow( or sharp knife), cut(1) discs from the barrel and lay them flat on your parchment lined baking sheet. 13) Repeat with another puff pastry sheet. 14) Bake in a preheated 400 ° F oven for 18 - 20 minutes. 15) Serve hot with chutneys of choice. ","['peeler', 'knife']"
https://tasty.co/recipe/butter-chicken-mac-n-cheese,"1) Preheat the oven to 350 ° F( 180 ° C). 2) Melt the butter in a large skillet over medium high heat until melted. 3) Add the chicken, salt, and pepper. Fry for about 5 - 8 minutes or until cooked through. Take out and set aside. 4) Add the onion and fry for 2 minutes. 5) Stir(0) in the flour. 6) Gradually whisk(1) in the milk. 7) Whisk in the butter chicken sauce. 8) Whisk in the mozzarella and cheddar cheese. 9) Once the cheese has melted into the mixture, stir in the chicken and elbow pasta. 10) Sprinkle on some more cheese on top. 11) Bake in the oven for 15 minutes, until the cheese is brown and bubbling on top. 12) Garnish with coriander. 13) Enjoy! ","['wooden spoon', 'whisk']"
https://tasty.co/recipe/chocolate-covered-strawberries-4-ways,"1) To make Striped Strawberries, melt 1 tablespoon of coconut oil with chocolate chips, repeat with the white chocolate chips. 2) Insert toothpick into the top of a strawberry. 3) Coat strawberry entirely in chocolate, alternating between white and dark. 4) Chill strawberries for about 15 minutes or until hardened. 5) For white chocolate strawberries drizzle dark chocolate over the top in a quick back and forth motion. For dark chocolate strawberries, do the same with white chocolate drizzle. 6) Chill once more for 15 minutes or until hardened. 7) To make Peanut Strawberries. Melt 1 tablespoon of coconut oil with the chocolate chips, repeat with the white chocolate chips. Insert toothpick into the top of a strawberry. Put peanuts in a bag and smash with rolling pin or cast- iron pan until they are crumbly. 8) Coat strawberry entirely in chocolate, alternating between white and dark. 9) Dip strawberry, while the chocolate is still warm, into a bowl of nuts. 10) Chill once more for 15 minutes or until hardened. 11) To make Cookie- Coated Strawberries. Melt 1 tablespoon of coconut oil with   the chocolate chips, repeat with the white chocolate chips. Insert toothpick into the top of a strawberry. Separate chocolate sandwich cookies in a bag and smash with rolling pin or cast iron pan until they are crumbly. 12) Coat strawberry entirely in chocolate, alternating between white and dark. 13) Dip strawberry, while the chocolate is still warm, into a bowl of cookie crumbs. 14) Chill once more for 15 minutes or until hardened. 15) To make Tuxedo Strawberries. Melt 1 tablespoon of coconut oil with the chocolate chips, repeat with the white chocolate chips. Insert toothpick into the top of a strawberry. 16) Coat strawberries entirely in white chocolate. 17) Chill strawberries for about 15 minutes or until hardened. 18) To form the tuxedo, dip one side of the white chocolate coated strawberry into dark chocolate at an angle, going to the top of white chocolate coating. Repeat on the other side, leaving a white“ V” in the center of the strawberry. 19) With a toothpick, draw a bowtie and buttons with remaining melted dark chocolate. 20) Chill once more for 15 minutes or until hardened. 21) Enjoy! ",[]
https://tasty.co/recipe/coconut-brigadeiros,"1) In a pot over low heat, melt the butter, condensed milk, and coconut milk, stirring(0) continuously until you can see the bottom of the pot for 2 - 3 seconds when dragging a spatula through. 2) Pour onto a greased plate, then chill for 1 hour. 3) Shape and roll the chilled mixture into balls. 4) Roll the balls in coconut flakes. 5) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/classic-chocolate-truffle,"1) In a medium- sized pan, combine semisweet chocolate chips and heavy cream over low heat, mix until you achieve a smooth consistency. 2) Pour mixture into a bread pan. 3) Allow to sit in refrigerator for 1 hour or until mixture is solid. 4) With an ice cream scoop, form balls from the mixture( refreeze if truffle begins to melt). 5) Roll in cocoa powder for topping. 6) Enjoy! ",[]
https://tasty.co/recipe/chinese-takeout-style-tofu-and-broccoli,"1) Wrap the tofu in 2 layers of paper towels and place on a plate. Put another plate on top of the tofu to weigh it down and microwave for 2 - 3 minutes, or until drained. 2) After microwaving, carefully unwrap the tofu and slice(0) into ½-1 inch cubes. Pat each cube dry. 3) In a large nonstick skillet, heat the vegetable oil and 1 teaspoon of sesame oil over medium- high heat. Once the oil is hot, add the tofu and cook on all sides until golden brown, 2 - 4 minutes per side, then remove from the pan and set aside. 4) Add broccoli to the hot pan with the vegetable broth. Cover and reduce the heat to medium- low. Steam for 5 minutes. 5) Remove the lid and increase the heat to medium- high. 6) Add the garlic, ginger, and remaining ½ teaspoon of sesame oil. Stir(1) until softened. 7) Add the soy sauce, agave, rice vinegar, and cornstarch slurry. Stir until thickened to your desired consistency. Add the sesame seeds and stir to incorporate. 8) Return the tofu to the pan and toss to coat in the sauce. 9) Serve over white rice and garnish with scallions and sesame seeds. 10) Enjoy! ","['knife', 'wooden spoon']"
https://tasty.co/recipe/mini-cinnamon-roll-bites,"1) Roll out the pie crust and cut(0) to a rectangle shape. 2) Cover with your desired amount of melted butter, sugar, and cinnamon. 3) Roll the crust up. 4) Cut into little discs. Bake at 350 ° F( 180 ° C) for 10 - 15 minutes, depending on how thick you cut them. 5) In a bowl, mix powdered sugar with milk until it becomes a glaze. Add milk if you want a thinner consistency. 6) Enjoy! ",['knife']
https://tasty.co/recipe/cinnamon-roll-waffles,"1) Place 4 cinnamon rolls in a preheated, greased waffle iron. 2) Cook for 2 - 3 minutes, until golden brown. 3) Serve with the reserved icing. 4) Enjoy! ",[]
https://tasty.co/recipe/chocolate-chip-cake-mix-cookies,"1) Combine cake mix, chocolate chips, oil, and eggs in a mixing bowl. 2) Using an ice cream scoop or your hand, form golf ball- sized balls of cookie dough and transfer to a parchment paper- lined baking sheet. 3) Bake at 350 ° F( 180 ° C) for 10 - 12 minutes. 4) Enjoy! ",[]
https://tasty.co/recipe/steamed-egg,"1) Bring a medium pot with about 1 cup( 240 ml) of water, just enough to cover the bottom of the pan by an inch( 2 cm), to a boil. 2) Add the beaten(0) egg to a ramekin and sprinkle in a pinch of salt. 3) While slowly stirring with a fork, pour in the remaining water. 4) Cover with foil and place the ramekin into the boiling water. Cover and steam for 12 minutes. Uncover, carefully remove the ramekin, and take off the foil. 5) Top with chives if you like. 6) Enjoy! ",['whisk']
https://tasty.co/recipe/classic-hummus,"1) Add chickpeas, garlic, tahini, lemon juice, and seasonings to the bowl of a 2- quart food processor. Blend(0) until smooth. 2) While blending, slowly add in the olive oil and water until hummus is creamy and smooth. 3) Garnish with additional red pepper flakes, chopped(1) parsley, and a drizzle of olive oil. 4) Enjoy! ","['blender', 'knife']"
https://tasty.co/recipe/dairy-free-broccolini-cheddar-quiche,"1) Preheat the oven to 350˚F( 180˚C). 2) Roll(0) out the crust on a lightly floured surface to a 12- inch( 25 cm) round about⅛ inch( 3 mm) thick. Gently transfer the crust to a 9- inch( 22 cm) pie dish. Trim(1) any excess dough around the edges. Fold the edges of dough back underneath itself, then crimp using an index finger knuckle on one hand and the thumb and index finger on the other hand. 3) Place a piece of parchment paper in the center of the crust. Add the dried beans to the center and spread toward the sides of the crust— this will add weight to keep the crust from puffing up and hold up the walls while baking. 4) Bake the crust for 15 minutes. Carefully remove the weights by lifting out the parchment paper, then bake for 5 minutes more, until the dough no longer looks raw. Remove from the oven and let cool. 5) While the crust bakes, make the filling: Set the tofu in a fine- mesh strainer set over a bowl. Let drain(2) for 10 minutes. 6) In a large skillet, combine the water, broccolini, and ¼ teaspoon salt. Cover and steam over medium- high heat for 2–3 minutes, until the broccolini is bright green and tender. Remove the pan from the heat and set aside. 7) Heat 2 teaspoons of olive oil in a medium pan over medium heat until just shimmering. Add the onion and ¼ teaspoon salt. Sauté for 3–4 minutes, until the onion is translucent. Remove the pan from the heat and set aside. 8) Crumble the tofu into a blender. Add the chickpea flour, oat milk, coconut oil, turmeric, garlic powder, kala namak, remaining teaspoon of salt, the cornstarch, miso, and nutritional yeast. Blend(3) on high speed for 60–90 seconds, until completely smooth, scraping down the sides as needed. Transfer the mixture to a medium bowl. 9) Season the filling with the pepper. Set aside a few larger pieces of broccolini for topping, then fold the rest of the steamed broccolini and sautéed onions into the“ egg” mixture. 10) Pour the mixture into the prepared crust. Arrange the reserved broccolini on top. 11) Cover the quiche with aluminum foil and bake for 35 minutes. Remove the foil and bake for another 10–15 minutes, until the quiche is set and no longer jiggling in the center and the crust is beginning to brown. Let cool for 30 minutes before slicing. 12) Garnish the quiche with the chives, then slice and serve. 13) Enjoy! ","['rolling pin', 'knife', 'plastic sieve', 'blender']"
https://tasty.co/recipe/10-minute-cola-wings,"1) Heat the olive oil in a medium nonstick skillet over medium heat. Add the chicken wings and sear for 1–2 minute per side, until just crispy. 2) Add the soy sauce and cola and increase the heat to high. Bring to boil and cook, stirring constantly, until the sauce is reduced and syrupy and the wings are warmed through and well coated, 5–7 minutes. 3) Garnish with scallions and serve immediately. 4) Enjoy! ",[]
https://tasty.co/recipe/air-fryer-zesty-chicken-wings,"1) Preheat the air fryer to 375 ° F( 190 ° C). 2) In a bowl, toss the chicken wings with the salt and Tasty Zesty Spice Blend until well coated 3) Working in batches, add the chicken wings to the air fryer in a single layer and“ fry” for 20 minutes, flipping halfway through. 4) Serve warm. 5) Enjoy! ",[]
https://tasty.co/recipe/chicken-lollipop,"1) Add all the marinade ingredients to a bowl and mix until fully combined, set aside. 2) Slice(0) a full- size chicken wing into three parts along the joints. Discard the wing- tip( or you can save them for making a chicken stock). 3) For the drummet( the upper, meaty, one- bone part of the wing), cut along the circumference of the thin end so that the bone and the meat are no longer connected. Then push down the meat so the drummet becomes a lollipop. 4) For the winglet( the middle, two- bone part of the wing), separate where the two bones join, and also cut along the circumferences of both ends, so the bone and the meat are no longer connected. Take out the thinner bone, and push down the meat into one end of the thinner bone. 5) Place the prepared chicken lollipops in the marinade. Stir(1) and cover. Marinate in the fridge for at least 1 hour. 6) Mix all batter ingredients until smooth without lumps. 7) Dip the meat end of the chicken lollipops into the batter. 8) In a medium- sized pot, heat the oil to 170˚C( 340˚F). Deep fry the chicken for 5 minutes or until the batter becomes golden brown and the chicken is cooked throughout. 9) Enjoy! ","['knife', 'wooden spoon']"
https://tasty.co/recipe/sweet-soy-chicken-wings,"1) Preheat oil to about 160˚C( 320˚F). 2) Season both sides of the chicken wings with salt and pepper. Coat with potato starch. 3) Fry the wings at 160˚C( 320˚F) approximately 7 minutes. 4) Heat oil to about 180˚C( 350˚F). Fry the wings until golden brown, about 3 minutes. Drain them on paper towels. Set aside. 5) Make the glaze. Combine all the glaze ingredients in a shallow pan and bring it to a simmer. Reduce until thick. Toss in the wings. 6) Sprinkle toasted white sesame. 7) Nutrition   Calories: 3085 Fat: 255 grams   Carbs: 189 grams Fiber: 12 grams   Sugars: 25 grams   Protein: 22 grams 8) Enjoy! ",[]
https://tasty.co/recipe/grilled-honey-chipotle-wings,"1) Pat dry chicken and place in a large mixing bowl or plastic bag. Toss with cornstarch, garlic powder, and one teaspoon of kosher salt. 2) Place chicken in a single layer on a cookie sheet or wire rack and refrigerate for at least an hour, up to overnight. 3) In a food processor or blender, combine chipotles, lime juice, honey, and the remaining salt. Puree until smooth. Set aside until ready to grill. 4) Preheat grill to medium high heat. Grill wings until just starting to brown on the underside, about 5 minutes, then flip(0) and repeat. 5) Using a basting brush, coat the top side of the wings with chipotle puree. Flip and cook until exterior just starts to char. Baste the other side, flip and repeat. 6) Remove wings from heat and let cool for at least 5 minutes. Serve with your preferred garnish and dipping sauce. 7) Enjoy! ",['tongs']
https://tasty.co/recipe/baked-garlic-herb-wings,"1) Preheat oven to 400˚F( 200˚C). 2) Remove excess moisture from chicken wings with a paper towel. 3) In a large bowl, stir(0) in baking powder and salt until chicken is thoroughly coated. 4) Bake on a baking rack for 1 hour, or until golden brown and crispy, flipping every 20 minutes.( For best results, place baking rack on a baking sheet covered with parchment paper or foil to catch drippings). 5) In a skillet, heat olive oil and garlic on medium heat for about 30 seconds, or until garlic starts to release its flavor. 6) Stir in remaining herbs and spices. 7) Once combined, add in chicken wings and stir until fully coated. 8) Serve with your favorite side dish or dipping sauce. 9) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/baked-garlic-parmesan-chicken-wings,"1) Preheat oven to 300ºF( 150 ° C). 2) In a large bowl, mix together the salt, pepper, Italian seasoning, and cumin. Pour chicken wings into the bowl and coat with the spice mixture. 3) Transfer wings on to a baking sheet, bake for 20 minutes. Then increase the oven temperature to 425ºF( 220 ° C) bake for 15 more minutes. 4) While the chicken is baking, mix together the parmesan cheese, garlic, oil, and fresh chopped(0) parsley. 5) When the chicken is cooked through, toss the wings with the garlic / cheese / olive oil mixture. Serve immediately 6) Enjoy! ",['knife']
https://tasty.co/recipe/garlic-herb-baked-wings,"1) Preheat oven to 250˚F( 130˚C). 2) Place wings in a large bowl and pat dry. 3) Add the baking powder and salt to the wings. Stir(0) to coat. 4) Spray a baking rack with nonstick cooking spray and place on top of a foiled sheet pan. Distribute wings evenly on top, making sure none of them touch and they are all face- up. 5) Bake for 35 minutes, then increase the temperature to 425˚F( 220˚C) and bake for an additional 45 minutes, or until wings are crisp and golden.( Do not remove the wings from the oven when increasing temperature.) 6) For sauce, in a hot pan, melt butter. Add garlic and stir. Cook for 30 seconds, being careful not to burn the garlic. 7) Stir in Italian herb blend and salt. Cook for an additional 20 seconds. 8) Add in fresh parsley and wings. Stir to coat. 9) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/baked-teriyaki-wings,"1) Preheat oven to 400˚F/200˚C. 2) Remove excess moisture from chicken wings with a paper towel. 3) In a large bowl, stir(0) in baking powder and salt until chicken is thoroughly coated. 4) Bake on a baking rack for 1 hour, or until golden brown and crispy, flipping every 20 minutes.( For best results, place baking rack on a baking sheet covered with parchment paper or foil to catch drippings). 5) In a skillet, combine soy sauce, honey, and brown sugar on medium heat. Bring to a boil and add in sesame seeds. 6) Once sauce is thickened, stir in chicken wings until fully coated. 7) Serve with your favorite side dish or dipping sauce. 8) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/spicy-korean-chicken,"1) Mix the ingredients for the batter in a bowl until smooth with no lumps. 2) Heat oil in a pot to 340 ° F( 170 ° C). 3) Dip a chicken wing into the cornstarch, shaking off excess, then dredge the wing into the batter, dripping off excess. 4) Fry half of the wings at a time for about 5 - 7 minutes, until light golden. The oil will drop to about 320 ° F( 160 ° C). 5) Drain the wings and increase the heat. Heat oil to about 375 ° F( 190 ° C). 6) Fry the wings a second time until golden brown and crispy. Drain(0) and set aside. 7) In a pan, combine all the ingredients for the sauce and stir(1) until bubbling. Toss in the wings. 8) Nutrition   Calories: 2805 Fat: 254 grams   Carbs: 131 grams Fiber: 1 grams   Sugars: 49 grams   Protein: 8 grams 9) Enjoy! ","['plastic sieve', 'wooden spoon']"
https://tasty.co/recipe/teriyaki-baked-wings,"1) Preheat oven to 250˚F( 130˚C). 2) Place wings in a large bowl and pat dry. 3) Add the baking powder and salt to the wings. Stir(0) to coat. 4) Spray a baking rack with nonstick cooking spray and place on top of a foiled sheet pan. Distribute wings evenly on top, making sure none of them touch and they are all face- up. 5) Bake for 35 minutes, then increase the temperature to 425˚F( 220˚C) and bake for an additional 45 minutes, or until wings are crisp and golden.( Do not remove the wings from the oven when increasing temperature.) 6) For sauce, in a hot pan, bring soy sauce to a boil. 7) Stir in brown sugar and honey. 8) Add in sesame seeds and stir until slightly thickened and bubbling. 9) Add wings and stir to coat. 10) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/slow-cooker-root-beer-chicken-wings,"1) Season chicken wings with salt and pepper. 2) Spray your slow cooker pot with cooking spray, add chicken wings, bbq sauce and root beer. Cover, cook on low for 4 hours. 3) Remove wings from slow cooker, place on parchment lined tray. Brush(0) more bbq sauce onto wings, sprinkle on some brown sugar. Place under broiler for 8 -10 minutes. 4) Enjoy! ",['brush']
https://tasty.co/recipe/baked-honey-mustard-wings,"1) Preheat oven to 400˚F( 200˚C). 2) Remove excess moisture from chicken wings with a paper towel. 3) In a large bowl, stir(0) in baking powder and salt until chicken is thoroughly coated. 4) Bake on a baking rack for 1 hour, or until golden brown and crispy, flipping every 20 minutes. For best results, place baking rack on a baking sheet covered with parchment paper or foil to catch drippings. 5) In a skillet, combine honey mustard sauce ingredients on medium heat and stir in chicken wings until fully coated. 6) Serve with your favorite side dish or dipping sauce. 7) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/baked-salt-and-pepper-wings,"1) Preheat the oven to 425˚F( 220˚C). Line a baking sheet with parchment paper. 2) In a large bowl, combine the chicken wings, olive oil, corn starch, pepper, and salt and toss with tongs to coat. 3) Transfer the wings to the baking sheet. Bake for 40 minutes, until golden and crispy. 4) Serve immediately. 5) Enjoy! ",[]
https://tasty.co/recipe/cajun-bbq-baked-wings,"1) Preheat oven to 250˚F( 130˚C). 2) Place wings in a large bowl and pat dry. 3) Add the baking powder and salt to the wings. Stir(0) to coat. 4) Spray a baking rack with nonstick cooking spray and place on top of a foiled sheet pan. Distribute wings evenly on top, making sure none of them touch and they are all face- up. 5) Bake for 35 minutes, then increase the temperature to 425˚F( 220˚C) and bake for an additional 45 minutes, or until wings are crisp and golden.( Do not remove the wings from the oven when increasing temperature.) 6) For sauce, combine BBQ sauce and Cajun seasoning in a hot pan. 7) Bring to a boil and add wings. Stir to coat the wings. 8) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/baked-buffalo-wings,"1) Preheat oven to 400˚F( 200˚C). 2) Remove excess moisture from chicken wings with a paper towel. 3) In a large bowl, stir(0) in baking powder and salt until chicken is thoroughly coated. 4) Bake on a baking rack for 1 hour, or until golden brown and crispy, flipping every 20 minutes.( For best results, place baking rack on a baking sheet covered with parchment paper or foil to catch drippings). 5) In a skillet, combine buffalo sauce ingredients on medium heat. 6) Then stir in chicken wings until fully coated. 7) Serve with your favorite side dish or dipping sauce. 8) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/lemon-pepper-baked-wings,"1) Preheat oven to 250˚F( 130˚C). 2) Place wings in a large bowl and pat dry. 3) Add the baking powder and salt to the wings. Stir(0) to coat. 4) Spray a baking rack with nonstick cooking spray and place on top of a foiled sheet pan. Distribute wings evenly on top, making sure none of them touch and they are all face- up. 5) Bake for 35 minutes, then increase the temperature to 425˚F( 220˚C) and bake for an additional 45 minutes, or until wings are crisp and golden.( Do not remove the wings from the oven when increasing temperature.) 6) For sauce, in a hot pan, melt butter. Add lemon juice, pepper, and salt. Stir until combined. 7) Add wings and stir to coat. 8) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/savory-gluten-free-chickpea-pizza-pancake,"1) Preheat oven to 450˚F( 230˚C). 2) Place a 12- inch( 30 cm) cast iron pan in the oven and let heat up until ready to use. 3) In a bowl, add the chickpea flour, water, 2 tablespoons of olive oil, salt, and whisk(0) to combine. 4) Cover the bowl with a towel or plastic wrap and let rest at room temperature for at least 30 minutes. 5) Preheat the oven to broil. 6) Carefully remove the hot cast iron pan from the oven, and pour in the remaining 1 tablespoon of olive oil, swirling the pan so that the bottom is fully coated. 7) Gently pour in the chickpea flour batter into the pan, swirling the pan so that the batter covers the entire pan. 8) Place the cast iron pan in the oven and broil for 5 minutes. 9) Remove the cast iron pan and top with marinara sauce, leaving a 1- inch( 2 cm) border of the crust. Top with shredded(1) mozzarella and red pepper flakes. 10) Broil for 2 - 3 more minutes, until the cheese has melted. 11) Sprinkle with flaky sea salt and basil. 12) Enjoy! ","['whisk', 'grater']"
https://tasty.co/recipe/savory-crepe,"1) Add olive oil to a heated pan. Toss in ½ cups( 100 G) of tomatoes and mushroom. Add salt and pepper to taste. Add olive oil( if required) and stir(0). Mix in 2 cups( 80 G) of spinach and 1 clove of garlic. 2) For the batter, add nutritional yeast, chickpea flour, baking soda, garlic powder and turmeric. Add salt and pepper to taste. You can also add black salt for an eggy flavor( optional). Next, add apple cider vinegar to almond milk and mix the batter thoroughly. On your heated pan, add a drizzle of olive oil and pour the freshly made batter carefully. 3) Once it has been cooked, add the sauteed veggies. Turn off the heat and let it steam for 5 minutes with the lid on. 4) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/chickpea-fries,"1) Bring 4 cups of water to a boil. Gradually whisk(0) in 2 cups( 200 g) of chickpea flour. Continue to whisk until the mixture is thickened to the consistency of thick oatmeal. 2) Immediately transfer to a greased, baking dish.[ We used an 8x10( 20x25 cm), but a larger one will just produce thinner fries]. Knock the dish on your work surface a few times to ensure that the mixture spreads evenly and to release any air bubbles. 3) Press plastic wrap over the mixture to ensure a flat surface and refrigerate for 2 hours until it has set firm. 4) Dipping sauce: In a medium bowl, combine greek yogurt, a pinch of salt, finely chopped(1) parsley, finely chopped dill, clove garlic minced, and lemon juice. 5) Invert the baking dish on a cutting board( you may have to pull at the edges to release the suction for it to fall out cleanly). Slice into streak fry sizes. 6) Shallow fry in oil until each side is golden and crispy. Salt immediately after coming out of oil. 7) Enjoy! ","['whisk', 'knife']"
https://tasty.co/recipe/potato-bhajias,"1) Peel(0) and chop(1) the potatoes very finely. 2) Place in a bowl, cover with cold water, and leave until ready to fry. 3) To make the batter, mix the chickpea flour, turmeric, chili powder, pepper, salt bicarbonate of soda, chillies, and coriander. 4) Gradually add the water while whisking(2) to form a smooth batter. 5) Heat a pot of oil to 320 ° F( 160˚C.) 6) Drain(3) the potato slices and dip in the batter. 7) Fry in vegetable oil until golden brown( around 3 - 4 minutes). 8) Serve with spicy ketchup. 9) Enjoy! ","['peeler', 'knife', 'whisk', 'plastic sieve']"
https://tasty.co/recipe/chickpea-flour-omelet,"1) In a medium nonstick saucepan, heat a drizzle of olive oil over medium heat. Once the oil begins to shimmer, add the mushrooms and tomatoes and cook for 3 - 4 minutes, until they start to release their juices. Season with salt and pepper. 2) Add a bit more olive oil to the pan, then add the garlic and cook for 2 minutes, until fragrant. 3) Add the spinach and cook for 3 - 4 minutes, until wilted. Remove the pan from the heat. 4) In a medium bowl, combine the chickpea flour, nutritional yeast, baking soda, garlic powder, turmeric, salt, black salt, apple cider vinegar, and almond milk, and whisk(0) together until mostly smooth. 5) In a medium nonstick saucepan, heat a drizzle of olive oil over medium heat. Once the oil begins to shimmer, add a ½ cup( 120 ml) of the omelet batter to the pan. Let cook for 5 - 7 minutes, or until several bubbles have formed on the surface. Spoon half of the vegetable filling onto one side of the omelet. 6) Using a spatula, fold the omelet in half. Turn off the heat and cover the pan with a lid. Let the omelet steam for 5 minutes, until completely cooked through. Repeat with the remaining omelet batter and filling. 7) Serve the omelets with salsa and fresh cilantro. 8) Enjoy! ",['whisk']
https://tasty.co/recipe/kiano-s-potato-bhajias,"1) In a large bowl, combine the chickpea flour, rice flour, cilantro, serrano peppers, ginger, garlic, salt, and water. Stir(0) with a rubber spatula until smooth. 2) Heat 1 inch( 2 cm) of oil in a deep skillet over medium- high heat until it reaches 350˚F( 180˚C). 3) Working in batches, add the potatoes to the batter and toss to coat. 4) In batches, transfer the battered potatoes to the hot oil and fry until golden brown, flipping occasionally. Drain the fried potatoes on paper towels. 5) Serve hot with tomato chutney or your chutney of choice. 6) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/easy-vegan-pasta-salad,"1) In a large mixing bowl, combine pasta, chickpeas, grape tomatoes, broccoli, carrots, red onion, and parsley. 2) In a small liquid measuring cup, combine olive oil, red wine vinegar, garlic,   oregano, salt, and pepper, and whisk(0) to combine. 3) Pour dressing over pasta salad and stir(1) until evenly distributed. 4) Transfer pasta salad into 4 containers and refrigerate for up to 5 days. 5) Enjoy! ","['whisk', 'wooden spoon']"
https://tasty.co/recipe/garlic-parmesan-roasted-chickpeas,"1) Preheat oven to 400 ° F( 200 ° C). 2) Carefully dry the chickpeas. Removing the skins is optional and they will come off easily. The drier you get them, the crunchier they ’ll be! 3) In a medium bowl, add dried chickpeas, olive oil, garlic powder, herbs and parmesan. Toss well to coat evenly. 4) Spread chickpeas out on a parchment paper- lined baking sheet. 5) Roast for 15 - 20 minutes. 6) Mix around on baking sheet and roast for additional 15 - 20 minutes, or until golden. 7) Cool for 5 - 10 minutes. 8) Enjoy! ",[]
https://tasty.co/recipe/vegan-chocolate-mousse,"1) In a medium- sized bowl, beat(0) aquafaba until stiff peaks form. 2) Gently fold in melted chocolate, sugar, and vanilla, being careful not to overmix. 3) Distribute mousse into 3 cups and chill for at least 3 hours, ideally overnight. 4) Garnish with fresh strawberries or fruit of choice. 5) Enjoy! ",['whisk']
https://tasty.co/recipe/chocolate-chip-chickpea-cookie-dough,"1) Spread drained chickpeas onto a towel and pat dry. 2) Remove chickpea shells. 3) Place chickpeas, peanut butter, vanilla, honey, and salt into food processor. 4) Mix halfway then add chickpea water to help consistency. 5) Add chocolate chips to mixed dough. 6) Enjoy! ",[]
https://tasty.co/recipe/chipotle-chickpea-tacos,"1) Add the olive oil to a pan over medium heat. Once the oil begins to shimmer, add the chickpeas and cook until slightly golden, stirring(0) occasionally. 2) Add soy sauce, chipotle chili powder, and garlic powder to the chickpeas and sauté for 3 - 4 more minutes, until golden brown. 3) Serve on warm tortillas with desired taco toppings. 4) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/slow-cooker-mashed-potatoes,"1) Place potatoes, butter, salt, pepper, and water in a large slow cooker. 2) Cover and cook on high for 4 hours. 3) Remove lid and mash the potatoes with a masher or beaters, mixing in the milk. 4) Stir(0) in chives 5) Keep the slow cooker on“ warm” setting while you serve them! 6) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/cheddar-ranch-potato-bake,"1) Preheat oven to 400 ° F( 200˚C). 2) Slice(0) the potatoes in half, lengthwise, then slice each half lengthwise three times and across four times, to cube. 3) Bring a large pot of water to a boil and drop in chopped potatoes, cook 10 minutes. 4) Drain(1) potatoes and mix in ranch, garlic powder, paprika, salt, and pepper. 5) Transfer to a 9x13- inch( 23x33 cm) baking dish. 6) Bake for 30 - 35 minutes, or until nicely browned. 7) While still hot, mix in cheddar and chives. 8) Allow to cool for 5 minutes. 9) Enjoy! ","['knife', 'plastic sieve']"
https://tasty.co/recipe/tuna-burgers,"1) Combine the tuna, olive oil, panko, parsley, chives, garlic, salt, pepper, paprika, and egg in a large bowl until evenly mixed. 2) Divide the mixture into 4 portions and form patties with your hands. 3) Heat a drizzle of olive oil in a large skillet over medium- high heat. 4) Place the patties in the pan and cook for 3 - 5 minutes on each side, until golden brown. 5) Serve on whole wheat buns with your preferred toppings. 6) Enjoy! ",[]
